,title,realfake
1715,Madonna Says She'll Give A Blowjob To Anyone That Votes For Hillary Clinton (VIDEO),fake
1716,"BREAKING: ILLEGAL ALIEN CAUSES $61 MILLION IN DAMAGE, HAS BEEN DEPORTED 5 TIMES…TRUMP IS PISSED!",fake
1717,"TRUMP RECEIVED BY MASSIVE CROWD IN ALBUQUERQUE, NEW MEXICO",fake
1718,Fox News Just Exposed Hillary’s ILLEGAL VOTING Scheme To The Entire Country!,fake
1719,TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!,fake
1720,Yikes! Catholic Church announces a major warning against Hillary,fake
1721,The African voters in the US who want Donald Trump as their president,fake
1722,Longtime Clinton Aid: If America Read All of Hillary’s Emails She Could ‘Lose 49 States’,fake
1723,"Denzel Shocks Libs By Backing Trump In Beyond Epic Way, He Just Shredded Obama",fake
1724,WATCH – Video Leaked From Obama’s 2008 Campaign Is Every Trump Hater’s Worst Nightmare,fake
1725,"Trump prepares to fill out security, economy teams",fake
1726,Sparks Fly as Bikers for Trump Meet Protesters,fake
1727,Studie beweist: Indianer kennen doch Schmerz,fake
1728,Weil sie sich prügelten: Gefängnisdirektor erteilt Häftlingen lebenslanges Hausverbot,fake
1729,"Umfrage: CETA würde enorm an Zustimmung gewinnen, wenn EU kanadische Cannabis-Standards übernehmen müsste",fake
1730,Newsticker (967),fake
1731,Morgen neu am Kiosk: Postillon am Sonntag 44/2016,fake
1732,"Autofahrer entlarvt geheimen Zahlentrick, mit dem sich jeder Blitzer überlisten lässt",fake
1733,Alle machen Jagd auf ihn! Horror-Clown traut sich nicht mehr vor die Tür,fake
1734,Gruselig: FC Bayern verkleidet sich zu Halloween als HSV,fake
1735,Newsticker (968),fake
1736,Sonntagsfrage: Was machen Sie heute mit der zusätzlichen Stunde?,fake
1737,Wegen Ruhestörung gerufene Polizisten gewinnen überraschend Halloween-Kostümwettbewerb,fake
1738,"Rufschädigung: Brauerei verbietet EU-Kommissar, den Namen Oettinger zu verwenden",fake
1739,Halloween-Horror: Schwer verletzter Junge (9) erhält überall nur Süßigkeiten statt Hilfe,fake
1740,Überall grässliche Pop-Videos: Erste YouTube-Nutzer wünschen sich GEMA-Hinweis zurück,fake
1741,Newsticker (969),fake
1742,Peinlich: Terrorist vergisst Koffer mit Sprengstoff am Bahnhof,fake
1743,"Polizei fasst Mann, der seit Jahrzehnten Deckel von Gläsern zu fest zuschraubt",fake
1744,"Oettinger: ""Ich habe nichts gegen Schlitzaugen. Einige meiner besten Freunde sind Reisfresser""",fake
1745,"Betrügt Ritter Sport? Fleisch in ""Einhorn-Schokolade"" offenbar nur vom Pegasus",fake
1746,Newsticker (970),fake
1747,"Übrige Wrestler überlegen, wann sie Tim Wiese endlich sagen sollen, dass alles abgesprochen ist",fake
1748,Wow! Wow! Wow! Das neue Postillon-Buch ist da! Kaufen! Kaufen! Kaufen!,fake
1749,Asterix-Comics wegen Verherrlichung von Doping aus dem Handel genommen,fake
1750,Links! Zwo! Drei! Vier! (311),fake
1751,Morgen neu am Kiosk: Postillon am Sonntag 45/2016,fake
1752,"Arbeitsministerium führt ""Rente zwölf Jahre vor dem Tod"" ein",fake
1753,Sonntagsfrage: Wer soll nächster Bundespräsident werden?,fake
1754,Newsticker (971),fake
1755,Türkei: Kritischer Journalist interviewt Oppositionspolitiker in gemeinsamer Gefängniszelle,fake
1756,Chaos bei Jochen Schweizer: Beschenkte Person will tatsächlich Erlebnisgutschein einlösen,fake
1757,"Frau von Maus aufgefressen, weil sie nicht sofort kreischend auf Stuhl gesprungen ist",fake
1758,"Ratgeber: Alles, was Sie jetzt über die US-Wahl wissen müssen",fake
1759,"Trump froh, dass er sich ab morgen endlich nicht mehr zurückhalten muss",fake
1760,Newsticker (972),fake
1761,Historischer Erfolg: Donald Trump zieht als erster Clown ins Weiße Haus ein,fake
1762,So ein Ärger! Obama hat über Nacht sämtliche Atomcodes verloren,fake
1763,Make News Honest Again! Der Postillon launches The Postillon (the-postillon.com),fake
1764,"""Donald, willst du mich heiraten?"": Clinton hat Kampf ums Weiße Haus noch nicht aufgegeben",fake
1765,"Mann verhaftet, nachdem er in Single-Börse Komplizin zum Pferdestehlen suchte",fake
1766,Offizieller Friseur des Weißen Hauses erlitt am Wahlabend Nervenzusammenbruch,fake
1767,"10 radikale Vorhaben, die Donald Trump sofort nach Amtsantritt durchsetzen wird",fake
1768,Newsticker (973),fake
1769,Musik statt Lärm: Erster Laubbläser mit eingebauter Trompete vorgestellt [mit Video],fake
1770,Schlagstöcke und Pyrotechnik sichergestellt: Polizei löst unerlaubte Kinderdemo auf,fake
1771,Morgen in PamS 46/2016: Kommt die nächste Flüchtlingswelle aus dem Westen?,fake
1772,"Forscher entdecken abgelegenen Regenwaldstamm, der noch immer iPhone 4s verwendet",fake
1773,"Sonntagsfrage: Was sagen Sie dazu, dass Donald Trump tatsächlich gewonnen hat?",fake
1774,Newsticker (974),fake
1775,Autobahn-Privatisierung: Linke Spur bald nur noch für Premium-Maut-Zahler,fake
1776,Katastrophenschutz warnt: Werwölfe heute Nacht bis zu 15 Prozent größer,fake
1777,"40 Kilo ""richtig feines Zeug"": Polizei stellt exzellentes Marihuana sicher",fake
1778,Flitzer auf dem Spielfeld! Schach-WM muss kurzzeitig unterbrochen werden,fake
1779,"Erdogan ratlos, was er noch machen soll, damit EU Beitrittsgespräche beendet",fake
1780,Newsticker (975),fake
1781,Einigung bei Regierungsbildung: Donald Trump leitet künftig alle Ministerien selbst,fake
1782,"Neue App ruft automatisch bei Ex an, sobald man betrunken ist",fake
1783,"Krankenhaus führt Operationen nur noch nachts durch, um Narkosemittel zu sparen",fake
1784,Von wegen Staatsbesuch: Barack Obama ist ganz eindeutig auf Wohnungssuche,fake
1785,Endlich: Esso-Tankstellen bieten jetzt auch veganes Benzin an,fake
1786,Newsticker (976),fake
1787,"""Zu unseriös"": Auch Lothar Matthäus sagt HSV als Sportdirektor ab",fake
1788,"""Gaagnagna"" zum Babywort des Jahres 2016 gewählt",fake
1789,Junge (9) in Brunnen gefallen: Suchtrupps leider in falsche Richtung unterwegs [mit Video],fake
1790,Bremen ersetzt als erstes Bundesland Schulnoten durch Emojis,fake
1791,Morgen in PamS 47/2016: Steinmeier mit absoluter Mehrheit gewählt,fake
1792,"Stiftung Warentest benotet Planeten Erde mit ""Mangelhaft""",fake
1793,"Sonntagsfrage: Was sagen Sie dazu, dass Angela Merkel wohl noch einmal antreten will?",fake
1794,Newsticker (977),fake
1795,Bayern-Fan plötzlich RB-Leipzig-Fan,fake
1796,Sicher trainieren: Beim Spinning gilt ab sofort Helmpflicht,fake
1797,Studie: Lohnzahlungen verursachen Milliardenschäden für deutsche Unternehmen,fake
1798,Facebook geht gegen Fake-News vor: Alle Meldungen von Bild.de und Focus.de gelöscht,fake
1799,Cleverer Schachzug: SPD schickt ebenfalls Angela Merkel als Kandidatin ins Rennen,fake
1800,Newsticker (978),fake
1801,Lufthansa ersetzt streikende Piloten kurzfristig durch umgeschulte Busfahrer,fake
1802,"Mann bucht Maas und Nahles für 10.000 Euro, damit sie beim Dachdecken helfen",fake
1803,Dieser Mann ist durch Carsten Maschmeyers Millionärs-Ratgeber unglaublich reich geworden,fake
1804,"Krankenwagen werden mit Pflug ausgestattet, um Rettungsgasse freiräumen zu können",fake
1805,"Ferrero zu Kinderarbeitsvorwürfen: ""Aber das schreiben wir doch klar lesbar auf alle Produkte""",fake
1806,Vorbild Trump: AfD fordert ebenfalls Mauer an Grenze zu Mexiko,fake
1807,Newsticker (979),fake
1808,"Immer mehr Menschen geben als Informationsquelle Nummer 1 ""Mario Barth"" an",fake
1809,Kleiner Vorgeschmack: Erdogan lässt Warnflüchtling in Richtung EU los,fake
1810,Hacking the System - Part FOUR Twenty Thousand Dollar Wire Transfer Returned,fake
1811,Mystery of the screaming mummy,fake
1812,Summer Child Mind Control School - Project Monarch Child Killing In a Cage - Jakob's Diary,fake
1813,300 US Marines To Be Deployed To Russian Border In Norway,fake
1814,Wake the F... UP America,fake
1815,Rigged Voting Machine Casting Ballot for Democrat when Selecting Republican,fake
1816,Alien Insects Capture In UK,fake
1817,Analyzis Of A Photographed Alien,fake
1818,Haunted Cemeteries on Earth,fake
1819,The First Space Photo Of Earth - Shot From A Third Reich Rocket In 1946,fake
1820,What's at the bottom of Skull Cave?,fake
1821,A Barbaric Race Of Underground-Dwelling Giants Once Inhabited The Mount Shasta Region...,fake
1822,SPECTRE Is Real: Federal Shadow Government,fake
1823,"The Dropa Stones - 12,000-Year-Old Ancient Artifacts",fake
1824,Hugy Celtic Cross Discovered By A Drone 'Growing' In An Irish Forest,fake
1825,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,fake
1826,Eisenhower's Meetings With Extraterrestrials Are Only The Tip Of The Iceberg,fake
1827,JUST IN: FBI Reopens Hillary Clinton Email Probe,fake
1828,Suppressed Antigravity - Technology Used By The B-2 STEALTH BOMBER,fake
1829,"Strange sounds in the air, Florida",fake
1830,Creepy Martian Faces,fake
1831,Leaked Documents Reveal The Truth About UFOs And Military Projects,fake
1832,Nostradamus Predicted The Rise Of Putin And An Alien Invasion In 2017-2020,fake
1833,The Genes Of This Tribe Carry A DNA Of A Third Unknown Human Species,fake
1834,Jesus Christ’s ‘Burial Bed’ discovered In 'Chruch Of The Resurrection',fake
1835,Scientists have heard unusual messages from deep space probably coming from aliens,fake
1836,A Myterous Ice Monster Has Been Filmed In Alaska - What Is It?,fake
1837,Best Magic tricks ever revealed 2016,fake
1838,Passengers Escaping Burning American Airlines Jet,fake
1839,Are We All Angels Who Were Cast Down to Earth?,fake
1840,Leaked Audio Of Hillary Clinton Proposing Rigging Election,fake
1841,"Professor Shares Insights on Paranormal, Cannibalism and Vampires.",fake
1842,25 Creepy Encounters With Bizarre Creatures,fake
1843,Cloud-resembling animal from the apocalypse accompanied by mysterious sounds,fake
1844,Military Plane Approaching A UFO. See What Happens Then...,fake
1845,Forbidden History. Secret Egyptology Exposed!,fake
1846,This Guy Made an 84 Watt Death Star At Home,fake
1847,Another powerful earthquake strikes central Italy,fake
1848,Putin's New Promise: 'I Will Defeat The Illuminati',fake
1849,What Is The True Mark Of The Beast?,fake
1850,The Chronovisor - The Vatican Has A Secret Device To Look Into The Future And Past,fake
1851,Apocalyptic sounds in the skies are back! This time in Slovakia.,fake
1852,UFO activates camouflage mode,fake
1853,Hillary Clinton Laundered ISIS Cash - Says Investigating U.S. Army Officer,fake
1854,Scary Cases of Ghosts and Demons,fake
1855,Huge 'Hillary For Prison' Sign at World Series Game,fake
1856,Podesta Goes Crazy Live On CNN Over New FBI Hillary Investigation,fake
1857,Top 10 shocking animals fighting video,fake
1858,Huge pyramid shaped structure found on the Moon,fake
1859,"NYPD Rumor Spreading: ""LOLITA EXPRESS"" Pedophile Sex Ring Exposed, Involving Hillary",fake
1860,According to activity on Facebook Donald Trump will sweep 42 of 50 states in this election!,fake
1861,Internet at Risk! Don't Trust those With Good Intentions to Ruin Liberty.,fake
1862,Best UFO Compilation Video Ever!,fake
1863,Dragon Sighting in Thunderstorm,fake
1864,SETI officially announce Extraterrestrial signals,fake
1865,Another of the strange sounds in Slovakia 31.10.2016,fake
1866,"Anonymous hacker Deric Lostutter faces 16 years in prison, while Steubenville rapists walk free",fake
1867,Anonymous To Release The 33000 Deleted Hillary E-Mails Starting November 1st,fake
1868,Japan’s Lost Black Hole Satellite Took This LAST Photo. Proves Something MIND-BOGGLING!,fake
1869,Anonymous Launches #OpNoDAPL In Solidarity With Native Americans Against Dakota Access Pipeline,fake
1870,Ancient Script Found: The Nephilim Once Walked On Earth,fake
1871,"5 Strange Creature Sightings Ever Recorded In Russia, Brazil And Australia",fake
1872,I dare you to restrain yourself from laughing at Trump and Hillary in a stronger hot show,fake
1873,"Alien Contact.NASA will never disclose UFOs, but THEY ARE HERE!",fake
1874,The Biggest False Flag Ever,fake
1875,What happens when the government and the media collude to pander to Islam?!,fake
1876,The U.S. Revolution is Underway - Hillary Clinton's Coup Has Been STOPPED,fake
1877,Hillary Clinton's Dirty War,fake
1878,Monica`s Stained Blue Dress Back in the news,fake
1879,Understanding Propaganda - The Art Of Distraction And Disinformation,fake
1880,Putin On The Migration Crisis: 'Europeans Have No Future',fake
1881,"Putin Takes On The NWO, October 2016",fake
1882,Minnesota Truck Accident Lawyers,fake
1883,What DNC Donors REALLY think of African Americans,fake
1884,Meteor Or Alien Ship? Mystery Surrounds Bright Green 'Orb' Spotted In Japan,fake
1885,"Forbidden Archeology: SUPPRESSED New Evidence , Pyramids made out of concrete ?",fake
1886,Bizarre! Drone Records Speeding UFO Over Trees,fake
1887,"Ancient Sumerian Writings Reveal The Earth Was Ruled By Eight Immortal Kings For 241,200 Years",fake
1888,UFO Close Up Footage,fake
1889,Rembrandt Art Proves Chapter 22 of Genesis (MUST SEE),fake
1890,U.S. Currency Hidden Images,fake
1891,Obama Rising in The West: The Antichrist,fake
1892,"Planet X, Nibiru,Slovakia 2016",fake
1893,Suppressed! Why is the Vatican covering up the history of the pre-flood world?,fake
1894,STRANGE THING moving up Alaska’s Chena River caught on video,fake
1895,"By Far The Best UFO Video Out There, Recorded In Guadalajara",fake
1896,The Book Of Alien Races Exposed,fake
1897,"Neil Armstrong: 'Their Ships Were Far Superior To Ours – Boy, Where They Big!'",fake
1898,Anunnaki - Man and the family gods,fake
1899,"Watch This, America! Bone-Chilling HUMA Video",fake
1900,Top 5 unusual tragic deaths on sets,fake
1901,A Unique Discovery! Secret Egyptian Tomb Full Of Treasures,fake
1902,Real Disclosure! Secret Alien Base Found In Moon's Tycho Crater,fake
1903,Militarized Police Shot Journalist At Standing Rock During An Interview,fake
1904,Mind over matter: Unseen world of energy now uncovered with Bioelectrophotography,fake
1905,These strange sounds were recorded in Slovakia in August and October 2016.,fake
1906,2000 Years Old Mummy's Face Reconstruction Reveals a Beauty,fake
1907,NASA's opportunity rover came across a strange area on the red planet,fake
1908,"Leaked: Podesta's Satanic ""Spirit Cooking"" Dinner. Distrubing Stuff Beyond Belief!",fake
1909,EXCLUSIVE! Russia make major UFO DISCLOSURE: ETs are REAL!,fake
1910,WATCH BEFORE DELETED: Hillary Just Had Another Medical Emergency CAUGHT ON CAMERA,fake
1911,"Eric Bolling Just Exposed Hillary’s TERROR TIES, THIS IS BLOWING UP All Over The Social Media!",fake
1912,Obama’s Brother Releases UNAUTHORIZED FOOTAGE OF PRESIDENT – White House Panicking,fake
1913,"Critical Developments-Wikileaks, Huma’s Computer, Confirming Hillary Was Behind the Murder of Ambassador Stevens",fake
1914,"BREAKING: New Law Stops Hillary In Her Tracks, She Is Now Officially Ineligible To Run",fake
1915,Actor Steven Seagal On Live TV ERUPTS On Hillary And Obama… This Is Intense,fake
